driverStandingsId,raceId,driverId,points,position,positionText,wins
19865,735,727,9,6,6,0
19866,735,707,9,7,7,0
19867,735,747,9,8,8,0
19868,735,694,8,9,9,0
19869,735,743,8,10,10,0
19870,735,741,7,11,11,0
19871,735,729,6,12,12,0
19872,735,721,5,13,13,0
19873,735,733,4,14,14,0
19874,735,758,3,15,15,0
19875,735,749,2,16,16,0
19876,735,766,1,17,17,0
19877,735,763,0,18,18,0
19878,735,762,0,19,19,0
19879,735,764,0,20,20,0
19880,735,765,0,21,21,0
19881,735,738,0,22,22,0
19882,735,748,0,23,23,0
19883,735,751,0,24,24,0
19884,736,742,44,1,1,3
19885,736,726,26,2,2,0
19886,736,741,17,3,3,1
19887,736,723,14,4,4,1
19888,736,727,14,5,5,0
19889,736,747,12,6,6,0
19890,736,683,10,7,7,0
19891,736,743,10,8,8,0
19892,736,707,10,9,9,0
19893,736,737,9,10,10,0
19894,736,694,8,11,11,0
19895,736,729,6,12,12,0
19896,736,721,5,13,13,0
19897,736,733,4,14,14,0
19898,736,758,3,15,15,0
19899,736,749,2,16,16,0
19900,736,766,1,17,17,0
19901,736,763,0,18,18,0
19902,736,762,0,19,19,0
19903,736,764,0,20,20,0
19904,736,765,0,21,21,0
19905,736,738,0,22,22,0
19906,736,748,0,23,23,0
19907,736,751,0,24,24,0
19908,737,742,49,1,1,3
19909,737,741,27,2,2,2
19910,737,726,26,3,3,0
19911,737,747,18,4,4,0
19912,737,737,17,5,5,0
19913,737,727,17,6,6,0
19914,737,723,14,7,7,1
19915,737,743,14,8,8,0
19916,737,683,12,9,9,0
19917,737,707,10,10,10,0
19918,737,694,9,11,11,0
19919,737,729,6,12,12,0
19920,737,721,5,13,13,0
19921,737,733,4,14,14,0
19922,737,758,3,15,15,0
19923,737,749,2,16,16,0
19924,737,766,1,17,17,0
19925,737,763,0,18,18,0
19926,737,762,0,19,19,0
19927,737,764,0,20,20,0
19928,737,765,0,21,21,0
19929,737,738,0,22,22,0
19930,737,748,0,23,23,0
19931,737,751,0,24,24,0
19932,738,742,59,1,1,4
19933,738,741,27,2,2,2
19934,738,726,27,3,3,0
19935,738,737,25,4,4,0
19936,738,747,18,5,5,0
19937,738,723,17,6,6,1
19938,738,727,17,7,7,0
19939,738,683,16,8,8,0
19940,738,743,16,9,9,0
19941,738,694,15,10,10,0
19942,738,707,15,11,11,0
19943,738,729,6,12,12,0
19944,738,721,5,13,13,0
19945,738,733,4,14,14,0
19946,738,758,3,15,15,0
19947,738,749,2,16,16,0
19948,738,766,1,17,17,0
19949,738,763,0,18,18,0
19950,738,738,0,19,19,0
19951,738,762,0,20,20,0
19952,738,764,0,21,21,0
19953,738,748,0,22,22,0
19954,738,765,0,23,23,0
19955,738,751,0,24,24,0
19956,739,742,59,1,1,4
19957,739,741,37,2,2,3
19958,739,726,27,3,3,0
19959,739,737,25,4,4,0
19960,739,683,24,5,5,0
19961,739,747,22,6,6,0
19962,739,694,21,7,7,0
19963,739,727,20,8,8,0
19964,739,723,17,9,9,1
19965,739,707,17,10,10,0
19966,739,743,16,11,11,0
19967,739,749,7,12,12,0
19968,739,729,6,13,13,0
19969,739,721,5,14,14,0
19970,739,733,4,15,15,0
19971,739,758,4,16,16,0
19972,739,766,1,17,17,0
19973,739,763,0,18,18,0
19974,739,738,0,19,19,0
19975,739,762,0,20,20,0
19976,739,765,0,21,21,0
19977,739,764,0,22,22,0
19978,739,748,0,23,23,0
19979,739,751,0,24,24,0
19980,740,742,59,1,1,4
19981,740,741,37,2,2,3
19982,740,683,34,3,3,1
19983,740,694,29,4,4,0
19984,740,726,27,5,5,0
19985,740,737,25,6,6,0
19986,740,747,22,7,7,0
19987,740,727,20,8,8,0
19988,740,723,17,9,9,1
19989,740,707,17,10,10,0
19990,740,743,16,11,11,0
19991,740,749,7,12,12,0
19992,740,763,6,13,13,0
19993,740,729,6,14,14,0
19994,740,721,5,15,15,0
19995,740,762,5,16,16,0
19996,740,765,4,17,17,0
19997,740,733,4,18,18,0
19998,740,758,4,19,19,0
19999,740,764,3,20,20,0
20000,740,766,1,21,21,0
20001,740,738,0,22,22,0
20002,740,748,0,23,23,0
20003,740,734,0,24,24,0
20004,740,751,0,25,25,0
20005,741,742,69,1,1,5
20006,741,741,45,2,2,3
20007,741,683,40,3,3,1
20008,741,726,31,4,4,0
20009,741,694,29,5,5,0
20010,741,737,25,6,6,0
20011,741,747,22,7,7,0
20012,741,727,22,8,8,0
20013,741,723,20,9,9,1
20014,741,707,17,10,10,0
20015,741,743,16,11,11,0
20016,741,749,7,12,12,0
20017,741,763,6,13,13,0
20018,741,729,6,14,14,0
20019,741,721,6,15,15,0
20020,741,738,5,16,16,0
20021,741,762,5,17,17,0
20022,741,765,4,18,18,0
20023,741,733,4,19,19,0
20024,741,758,4,20,20,0
20025,741,764,3,21,21,0
20026,741,766,1,22,22,0
20027,741,748,0,23,23,0
20028,741,734,0,24,24,0
20029,741,751,0,25,25,0
20030,742,742,77,1,1,5
20031,742,741,51,2,2,3
20032,742,683,43,3,3,1
20033,742,694,31,4,4,0
20034,742,726,31,5,5,0
20035,742,743,26,6,6,1
20036,742,723,25,7,7,1
20037,742,737,25,8,8,0
20038,742,727,23,9,9,0
20039,742,747,22,10,10,0
20040,742,707,17,11,11,0
20041,742,738,9,12,12,0
20042,742,749,7,13,13,0
20043,742,763,6,14,14,0
20044,742,729,6,15,15,0
20045,742,721,6,16,16,0
20046,742,762,5,17,17,0
20047,742,765,4,18,18,0
20048,742,733,4,19,19,0
20049,742,758,4,20,20,0
20050,742,764,3,21,21,0
20051,742,766,1,22,22,0
20052,742,748,0,23,23,0
20053,742,734,0,24,24,0
20054,742,751,0,25,25,0
20055,743,742,87,1,1,6
20056,743,741,51,2,2,3
20057,743,683,47,3,3,1
20058,743,743,34,4,4,1
20059,743,694,31,5,5,0
20060,743,726,31,6,6,0
20061,743,723,30,7,7,1
20062,743,727,26,8,8,0
20063,743,737,25,9,9,0
20064,743,747,22,10,10,0
20065,743,707,19,11,11,0
20066,743,738,15,12,12,0
20067,743,749,8,13,13,0
20068,743,763,6,14,14,0
20069,743,729,6,15,15,0
20070,743,721,6,16,16,0
20071,743,762,5,17,17,0
20072,743,765,4,18,18,0
20073,743,733,4,19,19,0
20074,743,758,4,20,20,0
20075,743,764,3,21,21,0
20076,743,766,1,22,22,0
20077,743,748,0,23,23,0
20078,743,767,0,24,24,0
20079,743,734,0,25,25,0
20080,743,751,0,26,26,0
20081,744,742,87,1,1,6
20082,744,741,61,2,2,4
20083,744,683,55,3,3,1
20084,744,726,36,4,4,0
20085,744,743,34,5,5,1
20086,744,727,32,6,6,0
20087,744,694,31,7,7,0
20088,744,723,30,8,8,1
20089,744,737,28,9,9,0
20090,744,747,24,10,10,0
20091,744,738,19,11,11,0
20092,744,707,19,12,12,0
20093,744,749,8,13,13,0
20094,744,763,6,14,14,0
20095,744,729,6,15,15,0
20096,744,721,6,16,16,0
20097,744,762,5,17,17,0
20098,744,765,4,18,18,0
20099,744,733,4,19,19,0
20100,744,758,4,20,20,0
20101,744,764,3,21,21,0
20102,744,766,1,22,22,0
20103,744,748,1,23,23,0
20104,744,767,0,24,24,0
20105,744,734,0,25,25,0
20106,744,751,0,26,26,0
20107,745,742,95,1,1,6
20108,745,741,71,2,2,5
20109,745,683,55,3,3,1
20110,745,743,40,4,4,1
20111,745,726,39,5,5,0
20112,745,723,35,6,6,1
20113,745,727,32,7,7,0
20114,745,694,31,8,8,0
20115,745,737,28,9,9,0
20116,745,747,24,10,10,0
20117,745,738,23,11,11,0
20118,745,707,21,12,12,0
20119,745,749,8,13,13,0
20120,745,763,6,14,14,0
20121,745,729,6,15,15,0
20122,745,721,6,16,16,0
20123,745,762,5,17,17,0
20124,745,758,5,18,18,0
20125,745,765,4,19,19,0
20126,745,733,4,20,20,0
20127,745,764,3,21,21,0
20128,745,748,1,22,22,0
20129,745,766,1,23,23,0
20130,745,767,0,24,24,0
20131,745,734,0,25,25,0
20132,745,751,0,26,26,0
20133,746,742,103,1,1,6
20134,746,741,76,2,2,5
20135,746,683,55,3,3,1
20136,746,743,50,4,4,2
20137,746,726,43,5,5,0
20138,746,723,41,6,6,1
20139,746,727,35,7,7,0
20140,746,694,31,8,8,0
20141,746,737,28,9,9,0
20142,746,738,24,10,10,0
20143,746,747,24,11,11,0
20144,746,707,21,12,12,0
20145,746,749,8,13,13,0
20146,746,763,6,14,14,0
20147,746,729,6,15,15,0
20148,746,721,6,16,16,0
20149,746,762,5,17,17,0
20150,746,758,5,18,18,0
20151,746,765,4,19,19,0
20152,746,733,4,20,20,0
20153,746,764,3,21,21,0
20154,746,752,2,22,22,0
20155,746,748,1,23,23,0
20156,746,766,1,24,24,0
20157,746,767,0,25,25,0
20158,746,734,0,26,26,0
20159,746,751,0,27,27,0
20160,747,742,111,1,1,6
20161,747,741,86,2,2,6
20162,747,683,55,3,3,1
20163,747,743,50,4,4,2
20164,747,726,43,5,5,0
20165,747,723,41,6,6,1
20166,747,727,37,7,7,0
20167,747,694,35,8,8,0
20168,747,738,30,9,9,0
20169,747,747,29,10,10,0
20170,747,737,28,11,11,0
20171,747,707,21,12,12,0
20172,747,721,9,13,13,0
20173,747,749,8,14,14,0
20174,747,763,7,15,15,0
20175,747,729,6,16,16,0
20176,747,762,5,17,17,0
20177,747,758,5,18,18,0
20178,747,765,4,19,19,0
20179,747,733,4,20,20,0
20180,747,764,3,21,21,0
20181,747,752,2,22,22,0
20182,747,748,1,23,23,0
20183,747,766,1,24,24,0
20184,747,767,0,25,25,0
20185,747,734,0,26,26,0
20186,747,751,0,27,27,0
20187,748,742,117,1,1,6
20188,748,741,94,2,2,6
20189,748,743,60,3,3,3
20190,748,683,60,4,4,1
20191,748,723,45,5,5,1
20192,748,726,43,6,6,0
20193,748,694,38,7,7,0
20194,748,727,38,8,8,0
20195,748,738,32,9,9,0
20196,748,747,29,10,10,0
20197,748,737,28,11,11,0
20198,748,707,21,12,12,0
20199,748,721,9,13,13,0
20200,748,749,8,14,14,0
20201,748,763,7,15,15,0
20202,748,729,6,16,16,0
20203,748,762,5,17,17,0
20204,748,758,5,18,18,0
20205,748,765,4,19,19,0
20206,748,733,4,20,20,0
20207,748,764,3,21,21,0
20208,748,752,2,22,22,0
20209,748,748,1,23,23,0
20210,748,766,1,24,24,0
20211,748,767,0,25,25,0
20212,748,734,0,26,26,0
20213,748,751,0,27,27,0
20214,749,742,123,1,1,6
20215,749,741,104,2,2,7
20216,749,683,62,3,3,1
20217,749,743,60,4,4,3
20218,749,723,53,5,5,1
20219,749,726,43,6,6,0
20220,749,727,39,7,7,0
20221,749,694,38,8,8,0
20222,749,738,36,9,9,0
20223,749,747,34,10,10,0
20224,749,737,28,11,11,0
20225,749,707,24,12,12,0
20226,749,721,9,13,13,0
20227,749,749,8,14,14,0
20228,749,763,7,15,15,0
20229,749,729,6,16,16,0
20230,749,762,5,17,17,0
20231,749,758,5,18,18,0
20232,749,765,4,19,19,0
20233,749,733,4,20,20,0
20234,749,764,3,21,21,0
20235,749,752,2,22,22,0
20236,749,748,1,23,23,0
20237,749,766,1,24,24,0
20238,749,767,0,25,25,0
20239,749,734,0,26,26,0
20240,749,751,0,27,27,0
20241,750,742,133,1,1,7
20242,750,741,112,2,2,7
20243,750,683,62,3,3,1
20244,750,743,60,4,4,3
20245,750,723,58,5,5,1
20246,750,727,45,6,6,0
20247,750,726,43,7,7,0
20248,750,694,38,8,8,0
20249,750,738,37,9,9,0
20250,750,747,36,10,10,0
20251,750,737,28,11,11,0
20252,750,707,24,12,12,0
20253,750,749,11,13,13,0
20254,750,721,9,14,14,0
20255,750,758,9,15,15,0
20256,750,763,7,16,16,0
20257,750,729,6,17,17,0
20258,750,762,5,18,18,0
20259,750,765,4,19,19,0
20260,750,733,4,20,20,0
20261,750,764,3,21,21,0
20262,750,752,2,22,22,0
20263,750,748,1,23,23,0
20264,750,766,1,24,24,0
20265,750,767,0,25,25,0
20266,750,734,0,26,26,0
20267,750,751,0,27,27,0
20268,751,742,10,1,1,1
20269,751,683,8,2,2,0
20270,751,741,6,3,3,0
20271,751,738,5,4,4,0
20272,751,743,4,5,5,0
20273,751,747,3,6,6,0
20274,751,768,2,7,7,0
20275,751,758,1,8,8,0
20276,751,749,0,9,9,0
20277,751,707,0,10,10,0
20278,751,766,0,11,11,0
20279,751,737,0,12,12,0
20280,751,769,0,13,13,0
20281,751,727,0,14,14,0
20282,751,694,0,15,15,0
20283,751,726,0,16,16,0
20284,751,763,0,17,17,0
20285,751,748,0,18,18,0
20286,752,742,18,1,1,1
20287,752,683,11,2,2,0
20288,752,738,11,3,3,0
20289,752,723,10,4,4,1
20290,752,743,9,5,5,0
20291,752,741,6,6,6,0
20292,752,749,4,7,7,0
20293,752,747,3,8,8,0
20294,752,768,2,9,9,0
20295,752,721,2,10,10,0
20296,752,727,1,11,11,0
20297,752,758,1,12,12,0
20298,752,726,0,13,13,0
20299,752,694,0,14,14,0
20300,752,707,0,15,15,0
20301,752,766,0,16,16,0
20302,752,765,0,17,17,0
20303,752,737,0,18,18,0
20304,752,763,0,19,19,0
20305,752,769,0,20,20,0
20306,752,748,0,21,21,0
20307,753,742,28,1,1,2
20308,753,723,14,2,2,1
20309,753,741,14,3,3,0
20310,753,683,11,4,4,0
20311,753,738,11,5,5,0
20312,753,743,9,6,6,0
20313,753,727,7,7,7,0
20314,753,737,5,8,8,0
20315,753,721,5,9,9,0
20316,753,749,4,10,10,0
20317,753,747,3,11,11,0
20318,753,694,2,12,12,0
20319,753,768,2,13,13,0
20320,753,707,1,14,14,0
20321,753,758,1,15,15,0
20322,753,769,0,16,16,0
20323,753,726,0,17,17,0
20324,753,766,0,18,18,0
20325,753,765,0,19,19,0
20326,753,748,0,20,20,0
20327,753,763,0,21,21,0
20328,753,770,0,22,22,0
20329,754,742,36,1,1,2
20330,754,683,21,2,2,1
20331,754,741,18,3,3,0
20332,754,723,15,4,4,1
20333,754,743,15,5,5,0
20334,754,738,13,6,6,0
20335,754,749,9,7,7,0
20336,754,727,7,8,8,0
20337,754,747,6,9,9,0
20338,754,737,5,10,10,0
20339,754,721,5,11,11,0
20340,754,694,2,12,12,0
20341,754,768,2,13,13,0
20342,754,707,1,14,14,0
20343,754,758,1,15,15,0
20344,754,769,0,16,16,0
20345,754,726,0,17,17,0
20346,754,766,0,18,18,0
20347,754,765,0,19,19,0
20348,754,748,0,20,20,0
20349,754,763,0,21,21,0
20350,754,770,0,22,22,0
20351,755,742,44,1,1,2
20352,755,683,31,2,2,2
20353,755,741,23,3,3,0
20354,755,723,18,4,4,1
20355,755,749,15,5,5,0
20356,755,743,15,6,6,0
20357,755,738,13,7,7,0
20358,755,727,7,8,8,0
20359,755,694,6,9,9,0
20360,755,747,6,10,10,0
20361,755,721,6,11,11,0
20362,755,737,5,12,12,0
20363,755,768,4,13,13,0
20364,755,707,1,14,14,0
20365,755,758,1,15,15,0
20366,755,726,0,16,16,0
20367,755,769,0,17,17,0
20368,755,766,0,18,18,0
20369,755,765,0,19,19,0
20370,755,763,0,20,20,0
20371,755,748,0,21,21,0
20372,755,770,0,22,22,0
20373,756,742,54,1,1,3
20374,756,683,39,2,2,2
20375,756,741,27,3,3,0
20376,756,723,24,4,4,1
20377,756,749,20,5,5,0
20378,756,738,16,6,6,0
20379,756,743,15,7,7,0
20380,756,694,8,8,8,0
20381,756,727,7,9,9,0
20382,756,737,6,10,10,0
20383,756,747,6,11,11,0
20384,756,721,6,12,12,0
20385,756,768,4,13,13,0
20386,756,707,1,14,14,0
20387,756,758,1,15,15,0
20388,756,726,0,16,16,0
20389,756,769,0,17,17,0
20390,756,766,0,18,18,0
20391,756,765,0,19,19,0
20392,756,763,0,20,20,0
20393,756,748,0,21,21,0
20394,756,770,0,22,22,0
20395,757,742,64,1,1,4
20396,757,683,43,2,2,2
20397,757,723,27,3,3,1
20398,757,741,27,4,4,0
20399,757,743,23,5,5,0
20400,757,749,20,6,6,0
20401,757,738,16,7,7,0
20402,757,694,13,8,8,0
20403,757,727,8,9,9,0
20404,757,737,8,10,10,0
20405,757,707,7,11,11,0
20406,757,747,6,12,12,0
20407,757,721,6,13,13,0
20408,757,768,4,14,14,0
20409,757,758,1,15,15,0
20410,757,726,0,16,16,0
20411,757,769,0,17,17,0
20412,757,766,0,18,18,0
20413,757,765,0,19,19,0
20414,757,763,0,20,20,0
20415,757,748,0,21,21,0
20416,757,770,0,22,22,0
20417,757,771,0,23,23,0
20418,758,742,74,1,1,5
20419,758,683,51,2,2,2
20420,758,741,33,3,3,0
20421,758,723,32,4,4,1
20422,758,743,26,5,5,0
20423,758,749,24,6,6,0
20424,758,738,16,7,7,0
20425,758,694,13,8,8,0
20426,758,737,10,9,9,0
20427,758,727,8,10,10,0
20428,758,707,7,11,11,0
20429,758,721,7,12,12,0
20430,758,747,6,13,13,0
20431,758,768,4,14,14,0
20432,758,758,1,15,15,0
20433,758,726,0,16,16,0
20434,758,769,0,17,17,0
20435,758,766,0,18,18,0
20436,758,765,0,19,19,0
20437,758,763,0,20,20,0
20438,758,748,0,21,21,0
20439,758,770,0,22,22,0
20440,758,771,0,23,23,0
20441,759,742,84,1,1,6
20442,759,683,59,2,2,2
20443,759,741,39,3,3,0
20444,759,723,37,4,4,1
20445,759,749,28,5,5,0
20446,759,743,26,6,6,0
20447,759,738,16,7,7,0
20448,759,694,13,8,8,0
20449,759,737,12,9,9,0
20450,759,727,8,10,10,0
20451,759,707,8,11,11,0
20452,759,721,7,12,12,0
20453,759,747,6,13,13,0
20454,759,768,4,14,14,0
20455,759,726,3,15,15,0
20456,759,758,1,16,16,0
20457,759,769,0,17,17,0
20458,759,766,0,18,18,0
20459,759,765,0,19,19,0
20460,759,763,0,20,20,0
20461,759,748,0,21,21,0
20462,759,770,0,22,22,0
20463,759,771,0,23,23,0
20464,760,742,88,1,1,6
20465,760,683,69,2,2,3
20466,760,723,43,3,3,1
20467,760,741,39,4,4,0
20468,760,749,36,5,5,0
20469,760,743,26,6,6,0
20470,760,738,16,7,7,0
20471,760,694,16,8,8,0
20472,760,737,12,9,9,0
20473,760,707,10,10,10,0
20474,760,727,8,11,11,0
20475,760,726,8,12,12,0
20476,760,721,7,13,13,0
20477,760,747,6,14,14,0
20478,760,768,4,15,15,0
20479,760,766,1,16,16,0
20480,760,758,1,17,17,0
20481,760,769,0,18,18,0
20482,760,765,0,19,19,0
20483,760,763,0,20,20,0
20484,760,748,0,21,21,0
20485,760,770,0,22,22,0
20486,760,771,0,23,23,0
20487,761,742,96,1,1,6
20488,761,683,79,2,2,4
20489,761,723,46,3,3,1
20490,761,741,43,4,4,0
20491,761,749,42,5,5,0
20492,761,743,26,6,6,0
20493,761,738,16,7,7,0
20494,761,694,16,8,8,0
20495,761,727,13,9,9,0
20496,761,737,13,10,10,0
20497,761,707,10,11,11,0
20498,761,726,8,12,12,0
20499,761,721,7,13,13,0
20500,761,747,6,14,14,0
20501,761,768,4,15,15,0
20502,761,733,2,16,16,0
20503,761,766,1,17,17,0
20504,761,758,1,18,18,0
20505,761,769,0,19,19,0
20506,761,765,0,20,20,0
20507,761,763,0,21,21,0
20508,761,748,0,22,22,0
20509,761,770,0,23,23,0
20510,761,771,0,24,24,0
20511,762,742,100,1,1,6
20512,762,683,89,2,2,5
20513,762,749,50,3,3,0
20514,762,723,49,4,4,1
20515,762,741,49,5,5,0
20516,762,743,26,6,6,0
20517,762,738,21,7,7,0
20518,762,694,16,8,8,0
20519,762,727,13,9,9,0
20520,762,737,13,10,10,0
20521,762,707,10,11,11,0
20522,762,726,10,12,12,0
20523,762,721,7,13,13,0
20524,762,747,6,14,14,0
20525,762,768,4,15,15,0
20526,762,733,2,16,16,0
20527,762,758,2,17,17,0
20528,762,766,1,18,18,0
20529,762,769,0,19,19,0
20530,762,765,0,20,20,0
20531,762,763,0,21,21,0
20532,762,748,0,22,22,0
20533,762,770,0,23,23,0
20534,762,771,0,24,24,0
20535,763,742,100,1,1,6
20536,763,683,90,2,2,5
20537,763,749,52,3,3,0
20538,763,723,49,4,4,1
20539,763,741,49,5,5,0
20540,763,738,31,6,6,1
20541,763,743,26,7,7,0
20542,763,694,21,8,8,0
20543,763,737,19,9,9,0
20544,763,727,16,10,10,0
20545,763,707,14,11,11,0
20546,763,733,10,12,12,0
20547,763,726,10,13,13,0
20548,763,721,7,14,14,0
20549,763,747,6,15,15,0
20550,763,768,4,16,16,0
20551,763,758,2,17,17,0
20552,763,766,1,18,18,0
20553,763,769,0,19,19,0
20554,763,763,0,20,20,0
20555,763,765,0,21,21,0
20556,763,748,0,22,22,0
20557,763,770,0,23,23,0
20558,763,771,0,24,24,0
20559,764,742,108,1,1,6
20560,764,683,96,2,2,5
20561,764,749,62,3,3,1
20562,764,723,52,4,4,1
20563,764,741,49,5,5,0
20564,764,738,36,6,6,1
20565,764,743,26,7,7,0
20566,764,694,22,8,8,0
20567,764,737,19,9,9,0
20568,764,727,18,10,10,0
20569,764,733,14,11,11,0
20570,764,707,14,12,12,0
20571,764,726,10,13,13,0
20572,764,721,7,14,14,0
20573,764,747,6,15,15,0
20574,764,768,4,16,16,0
20575,764,758,2,17,17,0
20576,764,766,1,18,18,0
20577,764,769,0,19,19,0
20578,764,763,0,20,20,0
20579,764,765,0,21,21,0
20580,764,748,0,22,22,0
20581,764,773,0,23,23,0
20582,764,770,0,24,24,0
20583,764,771,0,25,25,0
20584,765,742,108,1,1,6
20585,765,683,106,2,2,6
20586,765,749,62,3,3,1
20587,765,723,57,4,4,1
20588,765,741,57,5,5,0
20589,765,738,40,6,6,1
20590,765,743,26,7,7,0
20591,765,694,25,8,8,0
20592,765,737,20,9,9,0
20593,765,727,18,10,10,0
20594,765,733,14,11,11,0
20595,765,707,14,12,12,0
20596,765,726,12,13,13,0
20597,765,721,7,14,14,0
20598,765,773,6,15,15,0
20599,765,747,6,16,16,0
20600,765,768,4,17,17,0
20601,765,758,2,18,18,0
20602,765,766,1,19,19,0
20603,765,769,0,20,20,0
20604,765,763,0,21,21,0
20605,765,765,0,22,22,0
20606,765,748,0,23,23,0
20607,765,770,0,24,24,0
20608,765,771,0,25,25,0
20609,766,683,116,1,1,7
20610,766,742,116,2,2,6
20611,766,723,63,3,3,1
20612,766,749,62,4,4,1
20613,766,741,57,5,5,0
20614,766,738,45,6,6,1
20615,766,694,28,7,7,0
20616,766,743,26,8,8,0
20617,766,737,22,9,9,0
20618,766,733,18,10,10,0
20619,766,727,18,11,11,0
20620,766,707,14,12,12,0
20621,766,726,12,13,13,0
20622,766,747,7,14,14,0
20623,766,721,7,15,15,0
20624,766,773,6,16,16,0
20625,766,768,4,17,17,0
20626,766,758,2,18,18,0
20627,766,766,1,19,19,0
20628,766,769,0,20,20,0
20629,766,763,0,21,21,0
20630,766,765,0,22,22,0
20631,766,748,0,23,23,0
20632,766,767,0,24,24,0
20633,766,770,0,25,25,0
20634,766,771,0,26,26,0
20635,766,772,0,27,27,0
20636,767,742,126,1,1,7
20637,767,683,116,2,2,7
20638,767,749,70,3,3,1
20639,767,723,69,4,4,1
20640,767,741,61,5,5,0
20641,767,738,50,6,6,1
20642,767,694,28,7,7,0
20643,767,743,26,8,8,0
20644,767,737,23,9,9,0
20645,767,727,20,10,10,0
20646,767,733,18,11,11,0
20647,767,726,15,12,12,0
20648,767,707,14,13,13,0
20649,767,747,7,14,14,0
20650,767,721,7,15,15,0
20651,767,773,6,16,16,0
20652,767,768,4,17,17,0
20653,767,758,2,18,18,0
20654,767,766,1,19,19,0
20655,767,769,0,20,20,0
20656,767,763,0,21,21,0
20657,767,765,0,22,22,0
20658,767,748,0,23,23,0
20659,767,767,0,24,24,0
20660,767,770,0,25,25,0
20661,767,771,0,26,26,0
20662,767,772,0,27,27,0
20663,768,742,134,1,1,7
20664,768,683,121,2,2,7
20665,768,749,80,3,3,2
20666,768,723,72,4,4,1
20667,768,741,65,5,5,0
20668,768,738,56,6,6,1
20669,768,694,30,7,7,0
20670,768,743,26,8,8,0
20671,768,737,23,9,9,0
20672,768,727,20,10,10,0
20673,768,733,19,11,11,0
20674,768,726,15,12,12,0
20675,768,707,14,13,13,0
20676,768,747,7,14,14,0
20677,768,721,7,15,15,0
20678,768,773,6,16,16,0
20679,768,768,4,17,17,0
20680,768,758,2,18,18,0
20681,768,766,1,19,19,0
20682,768,769,0,20,20,0
20683,768,763,0,21,21,0
20684,768,765,0,22,22,0
20685,768,748,0,23,23,0
20686,768,767,0,24,24,0
20687,768,770,0,25,25,0
20688,768,772,0,26,26,0
20689,768,771,0,27,27,0
20690,769,741,10,1,1,1
20691,769,742,8,2,2,0
20692,769,774,6,3,3,0
20693,769,737,5,4,4,0
20694,769,723,4,5,5,0
20695,769,749,3,6,6,0
20696,769,768,2,7,7,0
20697,769,727,1,8,8,0
20698,769,726,0,9,9,0
20699,769,775,0,10,10,0
20700,769,694,0,11,11,0
20701,769,748,0,12,12,0
20702,769,747,0,13,13,0
20703,769,766,0,14,14,0
20704,769,738,0,15,15,0
20705,769,751,0,16,16,0
20706,769,776,0,17,17,0
20707,770,742,18,1,1,1
20708,770,741,16,2,2,1
20709,770,774,14,3,3,0
20710,770,737,10,4,4,0
20711,770,723,7,5,5,0
20712,770,749,7,6,6,0
20713,770,726,2,7,7,0
20714,770,768,2,8,8,0
20715,770,775,1,9,9,0
20716,770,727,1,10,10,0
20717,770,729,0,11,11,0
20718,770,747,0,12,12,0
20719,770,694,0,13,13,0
20720,770,748,0,14,14,0
20721,770,738,0,15,15,0
20722,770,766,0,16,16,0
20723,770,769,0,17,17,0
20724,770,751,0,18,18,0
20725,770,776,0,19,19,0
20726,770,773,0,20,20,0
20727,771,742,22,1,1,1
20728,771,741,22,2,2,1
20729,771,774,22,3,3,0
20730,771,749,17,4,4,1
20731,771,737,15,5,5,0
20732,771,723,8,6,6,0
20733,771,726,4,7,7,0
20734,771,773,3,8,8,0
20735,771,768,2,9,9,0
20736,771,775,1,10,10,0
20737,771,727,1,11,11,0
20738,771,729,0,12,12,0
20739,771,747,0,13,13,0
20740,771,694,0,14,14,0
20741,771,748,0,15,15,0
20742,771,738,0,16,16,0
20743,771,766,0,17,17,0
20744,771,765,0,18,18,0
20745,771,769,0,19,19,0
20746,771,776,0,20,20,0
20747,771,751,0,21,21,0
20748,772,774,30,1,1,0
20749,772,742,28,2,2,1
20750,772,749,27,3,3,2
20751,772,741,22,4,4,1
20752,772,737,15,5,5,0
20753,772,773,8,6,6,0
20754,772,723,8,7,7,0
20755,772,768,5,8,8,0
20756,772,707,4,9,9,0
20757,772,726,4,10,10,0
20758,772,775,3,11,11,0
20759,772,748,1,12,12,0
20760,772,727,1,13,13,0
20761,772,729,0,14,14,0
20762,772,694,0,15,15,0
20763,772,747,0,16,16,0
20764,772,751,0,17,17,0
20765,772,738,0,18,18,0
20766,772,776,0,19,19,0
20767,772,765,0,20,20,0
20768,772,766,0,21,21,0
20769,772,769,0,22,22,0
20770,773,742,38,1,1,2
20771,773,774,38,2,2,0
20772,773,749,33,3,3,2
20773,773,741,23,4,4,1
20774,773,737,18,5,5,0
20775,773,723,13,6,6,0
20776,773,773,12,7,7,0
20777,773,768,5,8,8,0
20778,773,707,4,9,9,0
20779,773,726,4,10,10,0
20780,773,775,3,11,11,0
20781,773,729,2,12,12,0
20782,773,748,1,13,13,0
20783,773,727,1,14,14,0
20784,773,769,0,15,15,0
20785,773,694,0,16,16,0
20786,773,747,0,17,17,0
20787,773,738,0,18,18,0
20788,773,751,0,19,19,0
20789,773,776,0,20,20,0
20790,773,765,0,21,21,0
20791,773,766,0,22,22,0
20792,774,774,48,1,1,1
20793,774,742,40,2,2,2
20794,774,749,33,3,3,2
20795,774,741,27,4,4,1
