resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
3099,136,339,71,5.0,1,1.0,1,1,9.0,80,2:05:25.4,7525400.0,,,,,1
3100,136,271,33,3.0,2,2.0,2,2,6.0,80,+3.2,7528600.0,,,,,1
3101,136,330,6,1.0,5,3.0,3,3,4.0,80,+27.6,7553000.0,,,,,1
3102,136,399,71,6.0,6,4.0,4,4,3.0,80,+39.6,7565000.0,,,,,1
3103,136,419,33,4.0,4,5.0,5,5,2.0,80,+1:14.6,7600000.0,,,,,1
3104,136,304,92,7.0,7,6.0,6,6,1.0,79,,,,,,,15
3105,136,251,92,15.0,14,7.0,7,7,0.0,79,,,,,,,15
3106,136,414,93,17.0,13,8.0,8,8,0.0,78,,,,,,,2
3107,136,369,93,16.0,18,9.0,9,9,0.0,78,,,,,,,2
3108,136,288,56,9.0,11,10.0,10,10,0.0,77,,,,,,,3
3109,136,397,93,24.0,20,11.0,11,11,0.0,73,,,,,,,29
3110,136,255,33,12.0,19,12.0,12,12,0.0,70,,,,,,,21
3111,136,415,79,22.0,16,13.0,13,13,0.0,63,,,,,,,61
3112,136,417,56,10.0,12,14.0,14,14,0.0,62,,,,,,,9
3113,136,302,79,23.0,15,,R,15,0.0,41,,,,,,,9
3114,136,427,56,20.0,21,,R,16,0.0,38,,,,,,,41
3115,136,396,92,18.0,17,,R,17,0.0,33,,,,,,,13
3116,136,426,92,14.0,10,,R,18,0.0,29,,,,,,,85
3117,136,329,95,11.0,3,,R,19,0.0,26,,,,,,,66
3118,136,350,6,2.0,9,,R,20,0.0,2,,,,,,,9
3119,136,229,92,8.0,8,,W,21,0.0,0,,,,,,,39
3120,136,428,98,25.0,0,,F,22,0.0,0,,,,,,,60
3121,136,429,71,26.0,0,,F,23,0.0,0,,,,,,,60
3122,137,339,71,6.0,2,1.0,1,1,9.0,80,2:03:59.1,7439100.0,,,,,1
3123,137,419,33,12.0,6,2.0,2,2,6.0,80,+8.0,7447100.0,,,,,1
3124,137,304,92,16.0,5,3.0,3,3,4.0,80,+13.0,7452100.0,,,,,1
3125,137,271,33,10.0,1,4.0,4,4,3.0,80,+45.1,7484200.0,,,,,1
3126,137,426,92,14.0,7,5.0,5,5,2.0,79,,,,,,,15
3127,137,329,95,22.0,3,6.0,6,6,1.0,79,,,,,,,15
3128,137,330,6,2.0,4,7.0,7,7,0.0,79,,,,,,,15
3129,137,399,71,8.0,8,8.0,8,8,0.0,79,,,,,,,15
3130,137,350,6,4.0,12,9.0,9,9,0.0,79,,,,,,,15
3131,137,302,79,38.0,13,10.0,10,10,0.0,78,,,,,,,2
3132,137,414,93,30.0,11,11.0,11,11,0.0,77,,,,,,,3
3133,137,415,79,34.0,17,12.0,12,12,0.0,77,,,,,,,3
3134,137,369,93,28.0,10,13.0,13,13,0.0,55,,,,,,,81
3135,137,417,56,20.0,14,,R,14,0.0,48,,,,,,,12
3136,137,288,56,18.0,9,,R,15,0.0,36,,,,,,,53
3137,137,251,92,26.0,15,,R,16,0.0,16,,,,,,,6
3138,137,396,92,36.0,16,,R,17,0.0,11,,,,,,,9
3139,138,339,71,1.0,1,1.0,1,1,9.0,15,2:07:52.4,7672400.0,,,,,1
3140,138,271,33,9.0,3,2.0,2,2,6.0,15,+15.9,7688300.0,,,,,1
3141,138,304,92,5.0,5,3.0,3,3,4.0,15,+21.4,7693800.0,,,,,1
3142,138,417,56,12.0,8,4.0,4,4,3.0,15,+3:29.6,7882000.0,,,,,1
3143,138,229,92,4.0,14,5.0,5,5,2.0,15,+4:41.2,7953600.0,,,,,1
3144,138,350,6,8.0,7,6.0,6,6,1.0,15,+5:08.6,7981000.0,,,,,1
3145,138,251,92,16.0,9,7.0,7,7,0.0,15,+5:58.5,8030900.0,,,,,1
3146,138,255,33,24.0,19,8.0,8,8,0.0,14,,,,,,,15
3147,138,330,6,7.0,4,,R,9,0.0,11,,,,,,,13
3148,138,369,93,17.0,11,,R,10,0.0,9,,,,,,,9
3149,138,399,71,2.0,6,,R,11,0.0,8,,,,,,,10
3150,138,394,71,3.0,12,,R,12,0.0,8,,,,,,,70
3151,138,415,79,20.0,17,,R,13,0.0,8,,,,,,,70
3152,138,288,56,11.0,10,,R,14,0.0,7,,,,,,,13
3153,138,426,92,6.0,13,,R,15,0.0,5,,,,,,,50
3154,138,392,79,19.0,16,,R,16,0.0,3,,,,,,,59
3155,138,420,71,22.0,20,,R,17,0.0,3,,,,,,,6
3156,138,419,33,10.0,2,,R,18,0.0,2,,,,,,,30
3157,138,414,93,21.0,18,,R,19,0.0,0,,,,,,,13
3158,138,361,33,25.0,0,,F,20,0.0,0,,,,,,,60
3159,138,397,92,23.0,0,,F,21,0.0,0,,,,,,,60
3160,139,419,33,32.0,3,1.0,1,1,9.0,76,2:04:52.8,7492800.0,,,,,1
3161,139,271,33,30.0,4,2.0,2,2,6.0,76,+3.3,7496100.0,,,,,1
3162,139,304,92,12.0,9,3.0,3,3,4.0,76,+16.5,7509300.0,,,,,1
3163,139,350,6,4.0,5,4.0,4,4,3.0,76,+1:15.9,7568700.0,,,,,1
3164,139,288,56,16.0,11,5.0,5,5,2.0,75,,,,,,,15
3165,139,415,79,40.0,13,6.0,6,6,1.0,75,,,,,,,15
3166,139,251,92,42.0,14,7.0,7,7,0.0,74,,,,,,,2
3167,139,417,56,18.0,7,8.0,8,8,0.0,74,,,,,,,2
3168,139,302,79,38.0,18,9.0,9,9,0.0,74,,,,,,,2
3169,139,339,71,24.0,1,10.0,10,10,0.0,63,,,,,,,34
3170,139,399,71,26.0,8,11.0,11,11,0.0,62,,,,,,,85
3171,139,360,6,6.0,15,12.0,12,12,0.0,58,,,,,,,9
3172,139,361,33,50.0,21,13.0,13,13,0.0,58,,,,,,,12
3173,139,329,95,20.0,17,14.0,14,14,0.0,56,,,,,,,41
3174,139,426,92,14.0,12,,R,15,0.0,46,,,,,,,30
3175,139,414,93,46.0,16,,R,16,0.0,45,,,,,,,9
3176,139,369,93,44.0,10,,R,17,0.0,43,,,,,,,13
3177,139,418,71,28.0,20,,R,18,0.0,37,,,,,,,13
3178,139,330,6,8.0,2,,R,19,0.0,34,,,,,,,11
3179,139,416,95,22.0,6,,R,20,0.0,27,,,,,,,41
3180,139,255,33,48.0,23,,R,21,0.0,22,,,,,,,13
3181,139,351,92,10.0,19,,R,22,0.0,12,,,,,,,9
3182,139,430,33,52.0,22,,R,23,0.0,8,,,,,,,9
3183,140,271,33,3.0,1,1.0,1,1,9.0,110,2:20:36.1,8436100.0,,,,,1
3184,140,304,92,8.0,8,2.0,2,2,6.0,110,+12.5,8448600.0,,,,,1
3185,140,229,92,7.0,7,3.0,3,3,4.0,110,+57.5,8493600.0,,,,,1
3186,140,350,6,2.0,5,4.0,4,4,3.0,109,,,,,,,15
3187,140,402,6,14.0,15,5.0,5,5,2.0,109,,,,,,,15
3188,140,417,56,10.0,13,6.0,6,6,1.0,108,,,,,,,2
3189,140,329,95,11.0,3,7.0,7,7,0.0,108,,,,,,,2
3190,140,251,92,15.0,10,8.0,8,8,0.0,107,,,,,,,3
3191,140,431,6,24.0,14,9.0,9,9,0.0,106,,,,,,,28
3192,140,415,79,21.0,16,10.0,10,10,0.0,101,,,,,,,47
3193,140,369,93,16.0,11,11.0,11,11,0.0,99,,,,,,,22
3194,140,404,71,18.0,17,12.0,12,12,0.0,95,,,,,,,25
3195,140,416,95,12.0,12,13.0,13,13,0.0,92,,,,,,,52
3196,140,419,33,4.0,6,,R,14,0.0,12,,,,,,,30
3197,140,339,71,5.0,9,,R,15,0.0,11,,,,,,,9
3198,140,288,56,9.0,2,,R,16,0.0,11,,,,,,,12
3199,140,399,71,6.0,4,,R,17,0.0,9,,,,,,,9
3200,140,302,79,22.0,18,,R,18,0.0,9,,,,,,,82
3201,141,329,95,11.0,3,1.0,1,1,9.0,65,2:08:32.10,7712100.0,,,,,1
3202,141,304,92,8.0,2,2.0,2,2,6.0,65,+2.89,7714990.0,,,,,1
3203,141,399,71,6.0,6,3.0,3,3,4.0,65,+1:00.15,7772250.0,,,,,1
3204,141,369,93,16.0,11,4.0,4,4,3.0,65,+1:54.42,7826520.0,,,,,1
3205,141,416,95,12.0,10,5.0,5,5,2.0,64,,,,,,,15
3206,141,415,79,21.0,17,6.0,6,6,1.0,64,,,,,,,15
3207,141,402,6,14.0,14,7.0,7,7,0.0,62,,,,,,,3
3208,141,350,6,2.0,7,8.0,8,8,0.0,62,,,,,,,3
3209,141,271,33,3.0,5,,R,9,0.0,56,,,,,,,9
3210,141,404,71,18.0,9,,R,10,0.0,55,,,,,,,41
3211,141,251,92,15.0,12,,R,11,0.0,43,,,,,,,30
3212,141,417,56,10.0,16,,R,12,0.0,39,,,,,,,41
3213,141,229,92,7.0,14,,R,13,0.0,38,,,,,,,6
3214,141,419,33,4.0,8,,R,14,0.0,35,,,,,,,11
3215,141,431,79,22.0,18,,R,15,0.0,29,,,,,,,30
3216,141,288,56,9.0,15,,R,16,0.0,25,,,,,,,13
3217,141,339,71,5.0,1,,R,17,0.0,8,,,,,,,9
3218,141,302,79,22.0,0,,W,18,0.0,0,,,,,,,39
3219,141,393,6,24.0,0,,W,19,0.0,0,,,,,,,39
3220,142,419,33,12.0,3,1.0,1,1,9.0,100,2:33:10.5,9190500.0,,,,,1
3221,142,350,6,16.0,5,2.0,2,2,6.0,100,+40.2,9230700.0,,,,,1
3222,142,271,33,11.0,4,3.0,3,3,4.0,99,,,,,,,15
3223,142,431,33,19.0,16,4.0,4,4,3.0,95,,,,,,,4
3224,142,329,57,9.0,9,,R,5,0.0,80,,,,,,,10
3225,142,432,57,21.0,15,,N,6,0.0,75,,,,,,,7
3226,142,251,57,18.0,16,,N,7,0.0,73,,,,,,,7
3227,142,339,71,4.0,1,,R,8,0.0,60,,,,,,,30
3228,142,417,57,10.0,7,,R,9,0.0,56,,,,,,,9
3229,142,369,93,14.0,13,,R,10,0.0,35,,,,,,,11
3230,142,399,79,6.0,12,,R,11,0.0,34,,,,,,,30
3231,142,229,101,7.0,11,,R,12,0.0,17,,,,,,,13
3232,142,330,6,17.0,2,,R,13,0.0,16,,,,,,,10
3233,142,426,92,8.0,6,,R,14,0.0,15,,,,,,,10
3234,142,288,102,2.0,10,,R,15,0.0,9,,,,,,,6
3235,142,396,92,15.0,8,,R,16,0.0,3,,,,,,,9
3236,143,330,6,6.0,1,1.0,1,1,9.0,28,2:09:11.3,7751300.0,,,,,1
3237,143,417,57,19.0,2,2.0,2,2,6.0,28,+42.1,7793400.0,,,,,1
3238,143,350,6,7.0,5,3.0,3,3,4.0,27,,,,,,,15
3239,143,229,101,3.0,4,4.0,4,4,3.0,26,,,,,,,2
3240,143,329,57,18.0,8,5.0,5,5,2.0,25,,,,,,,3
3241,143,432,57,22.0,12,,N,6,0.0,24,,,,,,,7
3242,143,304,103,27.0,15,,N,7,0.0,23,,,,,,,7
3243,143,419,33,15.0,3,,R,8,0.0,0,,,,,,,17
3244,143,251,57,20.0,6,,R,9,0.0,0,,,,,,,17
3245,143,399,79,16.0,7,,R,10,0.0,0,,,,,,,17
3246,143,271,33,14.0,9,,R,11,0.0,0,,,,,,,17
3247,143,339,71,10.0,10,,R,12,0.0,0,,,,,,,9
3248,143,431,33,8.0,11,,R,13,0.0,0,,,,,,,17
3249,143,426,92,4.0,13,,R,14,0.0,0,,,,,,,17
3250,143,369,57,21.0,14,,R,15,0.0,0,,,,,,,17
3251,143,288,104,24.0,0,,W,16,0.0,0,,,,,,,39
3252,143,372,79,11.0,0,,W,17,0.0,0,,,,,,,9
3253,143,344,33,8.0,0,,W,18,0.0,0,,,,,,,39
3254,144,229,101,12.0,4,1.0,1,1,9.0,48,1:48:31.3,6511300.0,,,,,1
3255,144,314,6,22.0,3,2.0,2,2,6.0,48,+9.5,6520800.0,,,,,1
3256,144,426,101,14.0,9,3.0,3,3,4.0,46,,,,,,,2
3257,144,417,57,6.0,5,4.0,4,4,3.0,46,,,,,,,2
3258,144,304,103,26.0,14,5.0,5,5,2.0,45,,,,,,,3
3259,144,413,93,44.0,15,6.0,6,6,1.0,45,,,,,,,3
3260,144,396,92,36.0,12,7.0,7,7,0.0,44,,,,,,,28
3261,144,392,57,8.0,7,8.0,8,8,0.0,44,,,,,,,28
3262,144,432,57,42.0,11,,N,9,0.0,42,,,,,,,7
3263,144,402,71,2.0,13,,R,10,0.0,40,,,,,,,6
3264,144,350,6,20.0,1,,N,11,0.0,37,,,,,,,7
3265,144,251,92,30.0,17,,N,12,0.0,32,,,,,,,7
3266,144,271,33,16.0,8,,R,13,0.0,13,,,,,,,9
3267,144,369,57,38.0,6,,R,14,0.0,10,,,,,,,42
3268,144,399,79,32.0,10,,R,15,0.0,8,,,,,,,11
3269,144,330,57,10.0,2,,R,16,0.0,5,,,,,,,42
3270,144,372,79,4.0,16,,R,17,0.0,3,,,,,,,13
3271,145,229,101,5.0,1,1.0,1,1,9.0,80,2:13:13.4,7993400.0,,,,,1
3272,145,426,101,6.0,2,2.0,2,2,6.0,80,+9.6,8003000.0,,,,,1
3273,145,271,33,3.0,4,3.0,3,3,4.0,79,,,,,,,15
3274,145,339,71,1.0,5,4.0,4,4,3.0,79,,,,,,,15
3275,145,417,57,11.0,7,5.0,5,5,2.0,79,,,,,,,15
3276,145,288,104,14.0,13,6.0,6,6,1.0,78,,,,,,,2
3277,145,433,92,7.0,12,7.0,7,7,0.0,78,,,,,,,2
3278,145,413,93,22.0,16,8.0,8,8,0.0,76,,,,,,,28
3279,145,431,33,25.0,14,9.0,9,9,0.0,76,,,,,,,28
3280,145,432,57,19.0,17,10.0,10,10,0.0,75,,,,,,,4
3281,145,434,105,24.0,19,11.0,11,11,0.0,73,,,,,,,29
3282,145,396,92,21.0,10,,N,12,0.0,70,,,,,,,7
3283,145,369,57,20.0,11,,N,13,0.0,70,,,,,,,7
3284,145,330,57,12.0,6,,R,14,0.0,67,,,,,,,10
3285,145,251,92,18.0,15,,R,15,0.0,42,,,,,,,11
3286,145,372,79,2.0,20,,R,16,0.0,32,,,,,,,13
3287,145,419,33,4.0,8,,R,17,0.0,17,,,,,,,9
3288,145,399,79,17.0,9,,R,18,0.0,15,,,,,,,6
3289,145,304,103,16.0,3,,R,19,0.0,9,,,,,,,9
3290,145,316,106,23.0,18,,R,20,0.0,0,,,,,,,9
3291,146,229,101,16.0,1,1.0,1,1,9.0,90,2:20:32.5,8432500.0,,,,,1
3292,146,271,33,12.0,7,2.0,2,2,6.0,89,,,,,,,15
3293,146,339,71,6.0,3,3.0,3,3,4.0,88,,,,,,,2
3294,146,419,33,14.0,8,4.0,4,4,3.0,88,,,,,,,2
3295,146,399,79,32.0,12,5.0,5,5,2.0,87,,,,,,,3
3296,146,350,6,2.0,9,6.0,6,6,1.0,87,,,,,,,3
3297,146,251,57,30.0,13,7.0,7,7,0.0,84,,,,,,,5
3298,146,413,93,38.0,17,8.0,8,8,0.0,84,,,,,,,5
3299,146,432,57,36.0,16,9.0,9,9,0.0,84,,,,,,,5
3300,146,369,57,28.0,11,,R,10,0.0,79,,,,,,,9
3301,146,396,92,34.0,14,,R,11,0.0,73,,,,,,,30
3302,146,330,57,24.0,10,,R,12,0.0,44,,,,,,,59
3303,146,426,101,18.0,2,,R,13,0.0,37,,,,,,,41
3304,146,372,79,8.0,15,,R,14,0.0,28,,,,,,,41
3305,146,304,103,10.0,4,,R,15,0.0,26,,,,,,,6
3306,146,314,6,4.0,5,,R,16,0.0,10,,,,,,,17
3307,146,417,57,26.0,6,,R,17,0.0,2,,,,,,,17
3308,147,229,101,3.0,5,1.0,1,1,9.0,15,2:27:03.0,8823000.0,,,,,1
3309,147,330,57,7.0,2,2.0,2,2,6.0,15,+44.4,8867400.0,,,,,1
3310,147,417,57,8.0,9,3.0,3,3,4.0,15,+2:32.6,8975600.0,,,,,1
3311,147,271,33,5.0,10,4.0,4,4,3.0,15,+6:41.4,9224400.0,,,,,1
3312,147,419,33,6.0,3,5.0,5,5,2.0,15,+8:28.9,9331900.0,,,,,1
3313,147,350,6,9.0,6,6.0,6,6,1.0,15,+10:56.4,9479400.0,,,,,1
3314,147,304,103,12.0,8,7.0,7,7,0.0,14,,,,,,,59
3315,147,372,79,2.0,17,8.0,8,8,0.0,14,,,,,,,15
3316,147,399,79,15.0,13,,R,9,0.0,12,,,,,,,85
3317,147,339,71,1.0,1,,R,10,0.0,11,,,,,,,17
3318,147,434,105,20.0,26,,R,11,0.0,10,,,,,,,30
3319,147,393,6,11.0,4,,R,12,0.0,9,,,,,,,59
3320,147,314,6,10.0,7,,R,13,0.0,9,,,,,,,17
3321,147,426,101,4.0,15,,R,14,0.0,8,,,,,,,41
3322,147,251,57,17.0,12,,R,15,0.0,3,,,,,,,11
3323,147,431,33,14.0,11,,R,16,0.0,3,,,,,,,9
3324,147,396,92,19.0,14,,R,17,0.0,2,,,,,,,10
3325,147,413,93,16.0,25,,R,18,0.0,0,,,,,,,17
3326,147,432,57,18.0,0,,W,19,0.0,0,,,,,,,86
3327,148,393,6,6.0,2,1.0,1,1,9.0,68,1:47:14.8,6434800.0,,,,,1
3328,148,314,6,4.0,1,2.0,2,2,6.0,68,+5.8,6440600.0,,,,,1
3329,148,426,101,12.0,10,3.0,3,3,4.0,68,+6.1,6440900.0,,,,,1
3330,148,417,57,16.0,8,4.0,4,4,3.0,67,,,,,,,15
3331,148,399,79,42.0,14,5.0,5,5,2.0,67,,,,,,,15
3332,148,396,92,40.0,15,6.0,6,6,1.0,66,,,,,,,2
3333,148,431,33,48.0,18,7.0,7,7,0.0,65,,,,,,,3
3334,148,372,79,24.0,13,8.0,8,8,0.0,63,,,,,,,9
3335,148,418,71,20.0,20,9.0,9,9,0.0,63,,,,,,,4
3336,148,351,6,44.0,16,,N,10,0.0,59,,,,,,,7
3337,148,339,79,22.0,3,,R,11,0.0,58,,,,,,,13
3338,148,369,57,36.0,17,,R,12,0.0,46,,,,,,,9
3339,148,350,6,2.0,5,,R,13,0.0,33,,,,,,,41
3340,148,330,57,14.0,4,,R,14,0.0,31,,,,,,,50
3341,148,329,95,18.0,7,,R,15,0.0,16,,,,,,,17
3342,148,229,101,10.0,6,,R,16,0.0,7,,,,,,,6
3343,148,304,107,30.0,19,,R,17,0.0,7,,,,,,,9
3344,148,419,33,28.0,9,,R,18,0.0,5,,,,,,,50
3345,148,251,57,38.0,12,,R,19,0.0,3,,,,,,,63
3346,148,271,33,26.0,11,,R,20,0.0,0,,,,,,,9
3347,148,284,103,34.0,0,,F,21,0.0,0,,,,,,,60
3348,148,392,93,32.0,0,,F,22,0.0,0,,,,,,,60
3349,149,339,79,1.0,2,1.0,1,1,9.0,108,2:09:40.11,7780110.0,,,,,1
3350,149,417,57,8.0,9,2.0,2,2,6.0,107,,,,,,,8
3351,149,330,57,7.0,4,3.0,3,3,4.0,107,,,,,,,15
3352,149,369,57,19.0,13,4.0,4,4,3.0,105,,,,,,,3
3353,149,288,102,17.0,11,5.0,5,5,2.0,105,,,,,,,3
3354,149,372,71,2.0,19,6.0,6,6,1.0,101,,,,,,,29
3355,149,302,33,10.0,17,,R,7,0.0,96,,,,,,,85
3356,149,329,95,12.0,8,,N,8,0.0,81,,,,,,,7
3357,149,399,79,18.0,12,,R,9,0.0,74,,,,,,,41
3358,149,416,95,14.0,18,,R,10,0.0,58,,,,,,,9
3359,149,251,57,22.0,15,,N,11,0.0,57,,,,,,,7
3360,149,229,101,5.0,1,,R,12,0.0,55,,,,,,,9
3361,149,419,33,4.0,6,,R,13,0.0,53,,,,,,,9
3362,149,271,33,3.0,5,,R,14,0.0,52,,,,,,,53
3363,149,350,6,9.0,3,,R,15,0.0,34,,,,,,,9
3364,149,426,101,6.0,7,,R,16,0.0,18,,,,,,,9
3365,149,402,79,11.0,10,,R,17,0.0,13,,,,,,,36
3366,149,304,107,15.0,14,,R,18,0.0,13,,,,,,,11
3367,149,431,103,16.0,16,,D,19,0.0,5,,,,,,,57
3368,150,330,57,7.0,1,1.0,1,1,9.0,65,2:06:35.34,7595340.0,,,,,1
3369,150,229,101,5.0,4,2.0,2,2,6.0,65,+7.88,7603220.0,,,,,1
3370,150,426,101,6.0,6,3.0,3,3,4.0,64,,,,,,,15
3371,150,329,95,12.0,3,4.0,4,4,3.0,64,,,,,,,15
3372,150,304,103,15.0,9,5.0,5,5,2.0,64,,,,,,,15
3373,150,251,57,22.0,12,6.0,6,6,1.0,63,,,,,,,2
3374,150,372,79,2.0,17,7.0,7,7,0.0,61,,,,,,,28
3375,150,416,95,14.0,13,8.0,8,8,0.0,60,,,,,,,4
3376,150,402,79,11.0,8,,R,9,0.0,49,,,,,,,53
3377,150,288,102,17.0,14,,R,10,0.0,40,,,,,,,9
3378,150,369,57,19.0,11,,R,11,0.0,33,,,,,,,30
3379,150,417,57,8.0,5,,R,12,0.0,32,,,,,,,30
3380,150,302,33,10.0,16,,R,13,0.0,28,,,,,,,10
3381,150,419,33,4.0,10,,R,14,0.0,26,,,,,,,6
3382,150,431,107,16.0,18,,R,15,0.0,24,,,,,,,42
3383,150,271,33,3.0,7,,R,16,0.0,18,,,,,,,9
3384,150,339,79,1.0,2,,R,17,0.0,9,,,,,,,13
3385,150,404,57,9.0,15,,R,18,0.0,9,,,,,,,33
3386,151,402,57,4.0,4,1.0,1,1,9.0,80,2:05:45.9,7545900.0,,,,,1
3387,151,384,56,17.0,5,2.0,2,2,6.0,80,+26.4,7572300.0,,,,,1
3388,151,330,95,11.0,6,3.0,3,3,4.0,79,,,,,,,15
3389,151,426,101,2.0,2,4.0,4,4,3.0,78,,,,,,,2
3390,151,396,92,14.0,10,5.0,5,5,2.0,78,,,,,,,2
3391,151,229,101,1.0,1,6.0,6,6,1.0,76,,,,,,,28
3392,151,423,92,19.0,8,,N,7,0.0,63,,,,,,,7
3393,151,435,92,20.0,17,,N,8,0.0,60,,,,,,,7
3394,151,391,99,18.0,14,,R,9,0.0,56,,,,,,,17
3395,151,436,79,16.0,18,,R,10,0.0,51,,,,,,,42
3396,151,304,103,9.0,11,,R,11,0.0,44,,,,,,,30
3397,151,369,57,12.0,16,,R,12,0.0,41,,,,,,,9
3398,151,417,57,3.0,7,,R,13,0.0,38,,,,,,,9
3399,151,399,33,6.0,13,,R,14,0.0,31,,,,,,,6
3400,151,251,57,15.0,12,,R,15,0.0,30,,,,,,,9
3401,151,339,79,7.0,3,,R,16,0.0,22,,,,,,,9
3402,151,271,79,8.0,15,,R,17,0.0,6,,,,,,,17
3403,151,419,33,5.0,9,,R,18,0.0,2,,,,,,,9
3404,152,426,101,9.0,4,1.0,1,1,9.0,100,2:34:34.3,9274300.0,,,,,1
3405,152,271,79,14.0,8,2.0,2,2,6.0,99,,,,,,,15
3406,152,392,6,20.0,14,3.0,3,3,4.0,98,,,,,,,2
3407,152,288,108,16.0,10,4.0,4,4,3.0,98,,,,,,,3
3408,152,402,57,11.0,16,5.0,5,5,2.0,96,,,,,,,28
3409,152,399,33,5.0,12,6.0,6,6,1.0,96,,,,,,,28
3410,152,350,6,18.0,2,,R,7,0.0,81,,,,,,,17
3411,152,436,33,6.0,13,,R,8,0.0,64,,,,,,,19
3412,152,339,71,12.0,5,,R,9,0.0,42,,,,,,,30
3413,152,330,95,7.0,3,,R,10,0.0,32,,,,,,,9
3414,152,369,57,17.0,9,,R,11,0.0,31,,,,,,,12
3415,152,419,33,4.0,6,,R,12,0.0,14,,,,,,,53
3416,152,417,57,10.0,15,,R,13,0.0,14,,,,,,,13
3417,152,304,107,23.0,7,,R,14,0.0,4,,,,,,,34
3418,152,437,109,2.0,11,,R,15,0.0,4,,,,,,,66
3419,152,229,101,8.0,1,,R,16,0.0,0,,,,,,,9
3420,152,396,92,15.0,0,,F,17,0.0,0,,,,,,,60
3421,152,438,109,1.0,0,,F,18,0.0,0,,,,,,,60
3422,152,329,103,22.0,0,,F,19,0.0,0,,,,,,,60
3423,153,339,91,5.0,8,1.0,1,1,9.0,90,2:14:45.1,8085100.0,,,,,1
3424,153,229,101,1.0,3,2.0,2,2,6.0,90,+23.6,8108700.0,,,,,1
3425,153,426,101,2.0,7,3.0,3,3,4.0,90,+25.7,8110800.0,,,,,1
3426,153,392,6,3.0,9,4.0,4,4,3.0,90,+27.3,8112400.0,,,,,1
3427,153,314,6,4.0,10,5.0,5,5,2.0,89,,,,,,,15
3428,153,393,6,22.0,15,6.0,6,6,1.0,89,,,,,,,15
3429,153,433,79,18.0,13,7.0,7,7,0.0,88,,,,,,,2
3430,153,399,33,10.0,12,8.0,8,8,0.0,87,,,,,,,3
3431,153,396,92,21.0,17,9.0,9,9,0.0,86,,,,,,,28
3432,153,369,57,20.0,16,10.0,10,10,0.0,83,,,,,,,29
3433,153,330,95,7.0,6,,R,11,0.0,73,,,,,,,63
3434,153,419,33,9.0,11,,R,12,0.0,51,,,,,,,37
3435,153,417,57,12.0,4,,R,13,0.0,41,,,,,,,30
3436,153,402,57,14.0,5,,R,14,0.0,39,,,,,,,13
3437,153,271,91,6.0,1,,R,15,0.0,11,,,,,,,9
3438,153,304,107,15.0,2,,R,16,0.0,8,,,,,,,66
3439,153,288,108,17.0,14,,R,17,0.0,1,,,,,,,17
3440,154,304,107,36.0,2,1.0,1,1,9.0,28,1:40:49.4,6049400.0,,,,,1
3441,154,419,33,14.0,6,2.0,2,2,6.0,28,+1:03.0,6112400.0,,,,,1
3442,154,392,6,1.0,5,3.0,3,3,4.0,28,+1:40.0,6149400.0,,,,,1
3443,154,417,57,29.0,4,4.0,4,4,3.0,28,+2:13.9,6183300.0,,,,,1
3444,154,399,33,12.0,11,5.0,5,5,2.0,27,,,,,,,15
3445,154,339,91,21.0,1,6.0,6,6,1.0,27,,,,,,,15
3446,154,369,57,34.0,16,7.0,7,7,0.0,27,,,,,,,15
3447,154,396,92,19.0,17,8.0,8,8,0.0,26,,,,,,,2
3448,154,402,57,30.0,13,9.0,9,9,0.0,25,,,,,,,9
3449,154,432,57,32.0,18,10.0,10,10,0.0,25,,,,,,,3
3450,154,393,6,2.0,9,,N,11,0.0,24,,,,,,,7
3451,154,229,101,25.0,7,,R,12,0.0,15,,,,,,,9
3452,154,426,101,26.0,14,,R,13,0.0,14,,,,,,,9
3453,154,251,57,39.0,12,,R,14,0.0,10,,,,,,,9
3454,154,271,91,22.0,3,,R,15,0.0,3,,,,,,,11
3455,154,330,95,7.0,10,,R,16,0.0,1,,,,,,,9
3456,154,433,33,17.0,15,,R,17,0.0,1,,,,,,,9
3457,154,314,6,3.0,8,,R,18,0.0,0,,,,,,,17
3458,155,229,101,3.0,2,1.0,1,1,9.0,80,2:13:21.3,8001300.0,,,,,1
3459,155,426,101,4.0,6,2.0,2,2,6.0,80,+49.5,8050800.0,,,,,1
3460,155,419,33,10.0,10,3.0,3,3,4.0,79,,,,,,,15
3461,155,369,57,18.0,11,4.0,4,4,3.0,77,,,,,,,3
3462,155,433,33,15.0,9,5.0,5,5,2.0,76,,,,,,,9
3463,155,402,57,14.0,13,6.0,6,6,1.0,76,,,,,,,28
3464,155,432,57,16.0,15,,N,7,0.0,68,,,,,,,7
3465,155,392,6,2.0,7,,R,8,0.0,47,,,,,,,63
3466,155,304,107,9.0,3,,R,9,0.0,40,,,,,,,50
3467,155,417,57,12.0,8,,R,10,0.0,33,,,,,,,9
3468,155,288,107,8.0,5,,R,11,0.0,26,,,,,,,41
3469,155,339,91,6.0,4,,R,12,0.0,23,,,,,,,53
3470,155,396,92,17.0,14,,R,13,0.0,16,,,,,,,41
3471,155,271,91,7.0,1,,R,14,0.0,13,,,,,,,53
3472,155,399,33,11.0,12,,R,15,0.0,9,,,,,,,49
